id,text,favorites,retweets,date,tweet_datetime,date_part,time_part,hour,year,month,sentiment_score,compound
1.01426e+18,"Heading to West Virginia to be with my friend, Jim Justice, at his beautiful Greenbrier Resort. He works hard, does a great job, and raises lots of money for charities!",44968,7332,2018-03-07 21:26:00,2018-03-08 05:26:00,2018-03-08,05:26:00,5,2018,3,"{'neg': 0.033, 'neu': 0.541, 'pos': 0.426, 'compound': 0.9565}",0.9565
1.01426e+18,"After having written many best selling books, and somewhat priding myself on my ability to write, it should be noted that the Fake News constantly likes to pour over my tweets looking for a mistake. I capitalize certain words only for emphasis, not b/c they should be capitalized!",42472,8927,2018-03-07 09:19:00,2018-03-07 17:19:00,2018-03-07,17:19:00,17,2018,3,"{'neg': 0.096, 'neu': 0.699, 'pos': 0.204, 'compound': 0.7345}",0.7345
1.01426e+18,"The Washington Post is constantly quoting “anonymous sources” that do not exist. Rarely do they use the name of anyone because there is no one to give them the kind of negative quote that they are looking for. They are a discgrace to journalism but then again, so are many others!",12913,3468,2018-03-07 09:16:00,2018-03-07 17:16:00,2018-03-07,17:16:00,17,2018,3,"{'neg': 0.084, 'neu': 0.916, 'pos': 0.0, 'compound': -0.5249}",-0.5249
1.01411e+18,"Many good conversations with North Korea-it is going well! In the meantime, no Rocket Launches or Nuclear Testing in months. All of Asia is thrilled. Only the Opposition Party, which includes the Fake News, is complaining. If not for me, we would now be at War with North Korea!",70421,15132,2018-03-07 11:16:00,2018-03-07 19:16:00,2018-03-07,19:16:00,19,2018,3,"{'neg': 0.183, 'neu': 0.649, 'pos': 0.168, 'compound': -0.2462}",-0.2462
1.0141e+18,"How can the Democrats, who are weak on the Border and weak on Crime, do well in November. The people of our Country want and demand Safety and Security, while the Democrats are more interested in ripping apart and demeaning (and not properly funding) our great Law Enforcement!",75036,16462,2018-03-07 10:57:00,2018-03-07 18:57:00,2018-03-07,18:57:00,18,2018,3,"{'neg': 0.167, 'neu': 0.587, 'pos': 0.247, 'compound': 0.6352}",0.6352
1.0141e+18,"When we have an “infestation” of MS-13 GANGS in certain parts of our country, who do we send to get them out? ICE! They are tougher and smarter than these rough criminal elelments that bad immigration laws allow into our country. Dems do not appreciate the great job they do! Nov.",82316,17838,2018-03-07 10:49:00,2018-03-07 18:49:00,2018-03-07,18:49:00,18,2018,3,"{'neg': 0.201, 'neu': 0.664, 'pos': 0.134, 'compound': -0.7458}",-0.7458
1.01409e+18,"The economy is doing perhaps better than ever before, and that’s prior to fixing some of the worst and most unfair Trade Deals ever made by any country. In any event, they are coming along very well. Most countries agree that they must be changed, but nobody ever asked!",57534,11584,2018-03-07 10:33:00,2018-03-07 18:33:00,2018-03-07,18:33:00,18,2018,3,"{'neg': 0.087, 'neu': 0.806, 'pos': 0.107, 'compound': -0.1287}",-0.1287
1.01409e+18,I interviewed very impressive people yesterday. On Monday I will be announcing my decision for Justice of the United States Supreme Court!,63877,11071,2018-03-07 10:25:00,2018-03-07 18:25:00,2018-03-07,18:25:00,18,2018,3,"{'neg': 0.0, 'neu': 0.539, 'pos': 0.461, 'compound': 0.9285}",0.9285
1.01409e+18,"Crazy Maxine Waters, said by some to be one of the most corrupt people in politics, is rapidly becoming, together with Nancy Pelosi, the FACE of the Democrat Party. Her ranting and raving, even referring to herself as a wounded animal, will make people flee the Democrats!",72533,15268,2018-03-07 10:16:00,2018-03-07 18:16:00,2018-03-07,18:16:00,18,2018,3,"{'neg': 0.049, 'neu': 0.891, 'pos': 0.061, 'compound': 0.1511}",0.1511
1.01398e+18,"Many Democrats are deeply concerned about the fact that their “leadership” wants to denounce and abandon the great men and women of ICE, thereby declaring war on Law &amp, Order. These people will be voting for Republicans in November and, in many cases, joining the Republican Party!",95289,21001,2018-03-07 02:43:00,2018-03-07 10:43:00,2018-03-07,10:43:00,10,2018,3,"{'neg': 0.163, 'neu': 0.721, 'pos': 0.117, 'compound': -0.4003}",-0.4003
1.0139e+18,"Today, it was my great honor to welcome Prime Minister Mark Rutte of the Netherlands, to the !",58710,9829,2018-02-07 21:48:00,2018-02-08 05:48:00,2018-02-08,05:48:00,5,2018,2,"{'neg': 0.0, 'neu': 0.569, 'pos': 0.431, 'compound': 0.8908}",0.8908
1.01362e+18,Congratulations to Andres Manuel Lopez Obrador on becoming the next President of Mexico. I look very much forward to working with him. There is much to be done that will benefit both the United States and Mexico!,187019,58491,2018-02-07 03:01:00,2018-02-07 11:01:00,2018-02-07,11:01:00,11,2018,2,"{'neg': 0.0, 'neu': 0.768, 'pos': 0.232, 'compound': 0.8748}",0.8748
1.01339e+18,I will be interviewed by at :00 A.M. on,43134,6502,2018-01-07 12:00:00,2018-01-07 20:00:00,2018-01-07,20:00:00,20,2018,1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
1.00668e+18,"It's time for another rally. Join me in Duluth, Minnesota on Wednesday, June th at :30pm!Tickets➜",44460,10316,2018-12-06 23:37:00,2018-12-07 07:37:00,2018-12-07,07:37:00,7,2018,12,"{'neg': 0.0, 'neu': 0.858, 'pos': 0.142, 'compound': 0.3595}",0.3595
1.01302e+18,"Just spoke to King Salman of Saudi Arabia and explained to him that, because of the turmoil &amp, disfunction in Iran and Venezuela, I am asking that Saudi Arabia increase oil production, maybe up to ,000,000 barrels, to make up the difference...Prices to high! He has agreed!",132965,33504,2018-06-30 11:37:00,2018-06-30 19:37:00,2018-06-30,19:37:00,19,2018,6,"{'neg': 0.05, 'neu': 0.852, 'pos': 0.099, 'compound': 0.3578}",0.3578
1.01302e+18,"To the great and brave men and women of ICE, do not worry or lose your spirit. You are doing a fantastic job of keeping us safe by eradicating the worst criminal elements. So brave! The radical left Dems want you out. Next it will be all police. Zero chance, It will never happen!",128411,30734,2018-06-30 11:22:00,2018-06-30 19:22:00,2018-06-30,19:22:00,19,2018,6,"{'neg': 0.098, 'neu': 0.538, 'pos': 0.363, 'compound': 0.9528}",0.9528
1.01302e+18,"The Democrats are making a strong push to abolish ICE, one of the smartest, toughest and most spirited law enforcement groups of men and women that I have ever seen. I have watched ICE liberate towns from the grasp of MS-13 &amp, clean out the toughest of situations. They are great!",96052,21758,2018-06-30 11:07:00,2018-06-30 19:07:00,2018-06-30,19:07:00,19,2018,6,"{'neg': 0.043, 'neu': 0.677, 'pos': 0.28, 'compound': 0.9467}",0.9467
1.01284e+18,The new plant being built by Foxconn in Wisconsin is incredible. Congratulations to the people of Wisconsin and to Governor Scott Walker and his talented representatives for having pulled it off. Great job!,66554,12537,2018-06-29 23:30:00,2018-06-30 07:30:00,2018-06-30,07:30:00,7,2018,6,"{'neg': 0.0, 'neu': 0.721, 'pos': 0.279, 'compound': 0.9117}",0.9117
1.01244e+18,"Prior to departing Wisconsin, I was briefed on the shooting at Capital Gazette in Annapolis, Maryland. My thoughts and prayers are with the victims and their families. Thank you to all of the First Responders who are currently on the scene.",84826,14591,2018-06-28 20:49:00,2018-06-29 04:49:00,2018-06-29,04:49:00,4,2018,6,"{'neg': 0.054, 'neu': 0.888, 'pos': 0.058, 'compound': 0.0516}",0.0516
1.0123e+18,"Just watched on . Said “President is doing a great job. All over the world, people want to come back to the U.S.” Thank you Greg, and you’re looking and doing great!",54017,9626,2018-06-28 11:38:00,2018-06-28 19:38:00,2018-06-28,19:38:00,19,2018,6,"{'neg': 0.0, 'neu': 0.679, 'pos': 0.321, 'compound': 0.906}",0.906
1.0123e+18,"Amy Kremer, Women for Trump, was so great on . Brave and very smart, thank you Amy!",44526,7787,2018-06-28 11:32:00,2018-06-28 19:32:00,2018-06-28,19:32:00,19,2018,6,"{'neg': 0.0, 'neu': 0.445, 'pos': 0.555, 'compound': 0.9429}",0.9429
1.0123e+18,"Russia continues to say they had nothing to do with Meddling in our Election! Where is the DNC Server, and why didn’t Shady James Comey and the now disgraced FBI agents take and closely examine it? Why isn’t Hillary/Russia being looked at? So many questions, so much corruption!",81116,18824,2018-06-28 11:25:00,2018-06-28 19:25:00,2018-06-28,19:25:00,19,2018,6,"{'neg': 0.077, 'neu': 0.923, 'pos': 0.0, 'compound': -0.6052}",-0.6052
1.01229e+18,"Lover FBI Agent Peter Strzok was given poor marks on yesterday’s closed door testimony and, according to most reports, refused to answer many questions. There was no Collusion and the Witch Hunt, headed by Angry Democrats and others who are totally conflicted, is Rigged!",67796,15224,2018-06-28 11:02:00,2018-06-28 19:02:00,2018-06-28,19:02:00,19,2018,6,"{'neg': 0.29, 'neu': 0.644, 'pos': 0.066, 'compound': -0.8964}",-0.8964
1.01217e+18,"Thank you North Dakota. Together, we are MAKING AMERICA SAFE AND GREAT AGAIN!",64522,12760,2018-06-28 03:03:00,2018-06-28 11:03:00,2018-06-28,11:03:00,11,2018,6,"{'neg': 0.0, 'neu': 0.47, 'pos': 0.53, 'compound': 0.9054}",0.9054
1.01211e+18,Just landed in North Dakota with and . We will see everyone at Scheels Arena shortly!,38489,6254,2018-06-27 23:14:00,2018-06-28 07:14:00,2018-06-28,07:14:00,7,2018,6,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
1.01208e+18,"Today, it was my great honor to welcome President Marcelo Rebelo de Sousa of Portugal to the !🇺🇸🇵🇹",51014,8554,2018-06-27 21:18:00,2018-06-28 05:18:00,2018-06-28,05:18:00,5,2018,6,"{'neg': 0.0, 'neu': 0.586, 'pos': 0.414, 'compound': 0.8908}",0.8908
1.01207e+18,"Heading to North Dakota to fully stand with and endorse Kevin Cramer for Senate. He is an extraordinary Congressman who will hopefully soon represent this great state as your Senator. He is tough on crime, strong on borders, loves our Military, and our Vets!",50825,10629,2018-06-27 20:28:00,2018-06-28 04:28:00,2018-06-28,04:28:00,4,2018,6,"{'neg': 0.085, 'neu': 0.625, 'pos': 0.29, 'compound': 0.9212}",0.9212
1.01193e+18,"Congratulations to Maxine Waters, whose crazy rants have made her, together with Nancy Pelosi, the unhinged FACE of the Democrat Party. Together, they will Make America Weak Again! But have no fear, America is now stronger than ever before, and I’m not going anywhere!",137788,30670,2018-06-27 11:18:00,2018-06-27 19:18:00,2018-06-27,19:18:00,19,2018,6,"{'neg': 0.231, 'neu': 0.612, 'pos': 0.157, 'compound': -0.5242}",-0.5242
1.01182e+18,Big and conclusive win by Mitt Romney. Congratulations! I look forward to working together - there is so much good to do. A great and loving family will be coming to D.C.,55085,7809,2018-06-27 03:52:00,2018-06-27 11:52:00,2018-06-27,11:52:00,11,2018,6,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.9646}",0.9646
1.01181e+18,The legendary Gary Player at Turnberry in Scotland!,28836,3929,2018-06-27 02:59:00,2018-06-27 10:59:00,2018-06-27,10:59:00,10,2018,6,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
1.01181e+18,A great First Lady!,78133,12631,2018-06-27 02:54:00,2018-06-27 10:54:00,2018-06-27,10:54:00,10,2018,6,"{'neg': 0.0, 'neu': 0.313, 'pos': 0.687, 'compound': 0.6588}",0.6588
1.0118e+18,"The Democrats are in Turmoil! Open Borders and unchecked Crime a certain way to lose elections. Republicans are for Strong Borders, NO Crime! A BIG NIGHT!",71175,14717,2018-06-27 02:47:00,2018-06-27 10:47:00,2018-06-27,10:47:00,10,2018,6,"{'neg': 0.417, 'neu': 0.443, 'pos': 0.141, 'compound': -0.8912}",-0.8912
1.0118e+18,"Wow! Big Trump Hater Congressman Joe Crowley, who many expected was going to take Nancy Pelosi’s place, just LOST his primary election. In other words, he’s out! That is a big one that nobody saw happening. Perhaps he should have been nicer, and more respectful, to his President!",106536,20105,2018-06-27 02:18:00,2018-06-27 10:18:00,2018-06-27,10:18:00,10,2018,6,"{'neg': 0.099, 'neu': 0.715, 'pos': 0.185, 'compound': 0.7215}",0.7215
1.01179e+18,"Tremendous win for Congressman Dan Donovan. You showed great courage in a tough race! New York, and my many friends on Staten Island, have elected someone they have always been very proud of. Congratulations!",64939,11711,2018-06-27 02:05:00,2018-06-27 10:05:00,2018-06-27,10:05:00,10,2018,6,"{'neg': 0.03, 'neu': 0.522, 'pos': 0.448, 'compound': 0.9714}",0.9714
1.01179e+18,Congratulations to Governor Henry McMaster on your BIG election win! South Carolina loves you. We are all proud of you and Peggy!,57404,10696,2018-06-27 01:52:00,2018-06-27 09:52:00,2018-06-27,09:52:00,9,2018,6,"{'neg': 0.0, 'neu': 0.544, 'pos': 0.456, 'compound': 0.944}",0.944
1.0117e+18,"Today, we tell the story of an incredible HERO who defended our nation in World War Two – First Lieutenant Garlin Murl Conner. Although he died years ago, today he takes his rightful place in the Eternal Chronicle of American Valor...",62376,12418,2018-06-26 20:12:00,2018-06-27 04:12:00,2018-06-27,04:12:00,4,2018,6,"{'neg': 0.154, 'neu': 0.758, 'pos': 0.089, 'compound': -0.4883}",-0.4883
1.01158e+18,"It was great being with Governor Henry McMaster last night in South Carolina. Henry is tough on Crime and Borders, loves our Military and our Vets and has created many jobs and a great economy. GO OUT AND VOTE FOR HENRY TODAY, HE WILL NEVER LET YOU DOWN!",62829,12505,2018-06-26 11:57:00,2018-06-26 19:57:00,2018-06-26,19:57:00,19,2018,6,"{'neg': 0.083, 'neu': 0.681, 'pos': 0.236, 'compound': 0.8805}",0.8805
1.01158e+18,....We are finishing our study of Tariffs on cars from the E.U. in that they have long taken advantage of the U.S. in the form of Trade Barriers and Tariffs. In the end it will all even out - and it won’t take very long!,50334,9946,2018-06-26 11:49:00,2018-06-26 19:49:00,2018-06-26,19:49:00,19,2018,6,"{'neg': 0.0, 'neu': 0.949, 'pos': 0.051, 'compound': 0.3164}",0.3164
1.01157e+18,"....When I had Harley-Davidson officials over to the White House, I chided them about tariffs in other countries, like India, being too high. Companies are now coming back to America. Harley must know that they won’t be able to sell back into U.S. without paying a big tax!",49725,9888,2018-06-26 11:37:00,2018-06-26 19:37:00,2018-06-26,19:37:00,19,2018,6,"{'neg': 0.0, 'neu': 0.94, 'pos': 0.06, 'compound': 0.4199}",0.4199
1.01157e+18,"....We are getting other countries to reduce and eliminate tariffs and trade barriers that have been unfairly used for years against our farmers, workers and companies. We are opening up closed markets and expanding our footprint. They must play fair or they will pay tariffs!",56672,11583,2018-06-26 11:25:00,2018-06-26 19:25:00,2018-06-26,19:25:00,19,2018,6,"{'neg': 0.029, 'neu': 0.868, 'pos': 0.103, 'compound': 0.5562}",0.5562
1.01157e+18,"Early this year Harley-Davidson said they would move much of their plant operations in Kansas City to Thailand. That was long before Tariffs were announced. Hence, they were just using Tariffs/Trade War as an excuse. Shows how unbalanced &amp, unfair trade is, but we will fix it.....",56553,11857,2018-06-26 11:16:00,2018-06-26 19:16:00,2018-06-26,19:16:00,19,2018,6,"{'neg': 0.091, 'neu': 0.886, 'pos': 0.023, 'compound': -0.5187}",-0.5187
1.01142e+18,Thank you South Carolina. Now let’s get out tomorrow and VOTE for !,48429,10705,2018-06-26 01:35:00,2018-06-26 09:35:00,2018-06-26,09:35:00,9,2018,6,"{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.4199}",0.4199
1.01139e+18,Just landed in South Carolina - will be at the McMaster rally shortly!,45174,6232,2018-06-25 23:44:00,2018-06-26 07:44:00,2018-06-26,07:44:00,7,2018,6,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
1.01139e+18,"The hearing of Peter Strzok and the other hating frauds at the FBI &amp, DOJ should be shown to the public on live television, not a closed door hearing that nobody will see. We should expose these people for what they are - there should be total transparency!",115574,31438,2018-06-25 23:30:00,2018-06-26 07:30:00,2018-06-26,07:30:00,7,2018,6,"{'neg': 0.165, 'neu': 0.835, 'pos': 0.0, 'compound': -0.8172}",-0.8172
1.01139e+18,"Why is Senator Mark Warner (D-VA), perhaps in a near drunken state, claiming he has information that only he and Bob Mueller, the leader of the Angry Democrats on a Witch Hunt, knows? Isn’t this highly illegal. Is it being investigated?",78642,20367,2018-06-25 23:22:00,2018-06-26 07:22:00,2018-06-26,07:22:00,7,2018,6,"{'neg': 0.218, 'neu': 0.782, 'pos': 0.0, 'compound': -0.8765}",-0.8765
1.01139e+18,“Director David Lynch: Trump Could Go Down as One of the Greatest Presidents”,52784,11843,2018-06-25 23:06:00,2018-06-26 07:06:00,2018-06-26,07:06:00,7,2018,6,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.6369}",0.6369
1.01136e+18,"Surprised that Harley-Davidson, of all companies, would be the first to wave the White Flag. I fought hard for them and ultimately they will not pay tariffs selling into the E.U., which has hurt us badly on trade, down $151 Billion. Taxes just a Harley excuse - be patient!",64661,14042,2018-06-25 21:28:00,2018-06-26 05:28:00,2018-06-26,05:28:00,5,2018,6,"{'neg': 0.194, 'neu': 0.722, 'pos': 0.083, 'compound': -0.7903}",-0.7903
1.01121e+18,"The Red Hen Restaurant should focus more on cleaning its filthy canopies, doors and windows (badly needs a paint job) rather than refusing to serve a fine person like Sarah Huckabee Sanders. I always had a rule, if a restaurant is dirty on the outside, it is dirty on the inside!",118784,28360,2018-06-25 11:41:00,2018-06-25 19:41:00,2018-06-25,19:41:00,19,2018,6,"{'neg': 0.163, 'neu': 0.758, 'pos': 0.079, 'compound': -0.6696}",-0.6696
1.01121e+18,"Former Attorney General Michael Mukasey said that President Trump is probably correct that there was surveillance on Trump Tower. Actually, far greater than would ever have been believed!",63118,14943,2018-06-25 11:28:00,2018-06-25 19:28:00,2018-06-25,19:28:00,19,2018,6,"{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.4199}",0.4199
1.01105e+18,". has been a great help to me on Cutting Taxes, creating great new healthcare programs at low cost, fighting for Border Security, our Military and are Vets. He is tough on Crime and has my full Endorsement. The Great State of Louisiana, we want Clay!",53270,11557,2018-06-25 01:08:00,2018-06-25 09:08:00,2018-06-25,09:08:00,9,2018,6,"{'neg': 0.169, 'neu': 0.473, 'pos': 0.358, 'compound': 0.9245}",0.9245
1.01104e+18,"House Republicans could easily pass a Bill on Strong Border Security but remember, it still has to pass in the Senate, and for that we need Democrat votes, and all they do is RESIST. They want Open Borders and don’t care about Crime! Need more Republicans to WIN in November!",96230,23764,2018-06-25 00:08:00,2018-06-25 08:08:00,2018-06-25,08:08:00,8,2018,6,"{'neg': 0.073, 'neu': 0.643, 'pos': 0.284, 'compound': 0.9158}",0.9158
1.01104e+18,". is now whimpering to all that he did the famous “hair show” with me (where he seriously messed up my hair), &amp, that he would have now done it differently because it is said to have “humanized” me-he is taking heat. He called &amp, said “monster ratings.” Be a man Jimmy!",80859,15606,2018-06-25 00:01:00,2018-06-25 08:01:00,2018-06-25,08:01:00,8,2018,6,"{'neg': 0.084, 'neu': 0.916, 'pos': 0.0, 'compound': -0.5255}",-0.5255
1.01098e+18,"The United States is insisting that all countries that have placed artificial Trade Barriers and Tariffs on goods going into their country, remove those Barriers &amp, Tariffs or be met with more than Reciprocity by the U.S.A. Trade must be fair and no longer a one way street!",96967,22268,2018-06-24 20:12:00,2018-06-25 04:12:00,2018-06-25,04:12:00,4,2018,6,"{'neg': 0.043, 'neu': 0.853, 'pos': 0.105, 'compound': 0.4926}",0.4926
1.0107e+18,"Major Wall Street Journal opinion piece today talking about the Russian Witch Hunt and the disgrace that it is. So many people hurt, so bad for our country - a total sham!",72044,20235,2018-06-24 01:43:00,2018-06-24 09:43:00,2018-06-24,09:43:00,9,2018,6,"{'neg': 0.352, 'neu': 0.648, 'pos': 0.0, 'compound': -0.9343}",-0.9343
1.01065e+18,AMERICA IS OPEN FOR BUSINESS!,64921,13507,2018-06-23 22:06:00,2018-06-24 06:06:00,2018-06-24,06:06:00,6,2018,6,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
1.01062e+18,Thank you !,36288,7588,2018-06-23 20:25:00,2018-06-24 04:25:00,2018-06-24,04:25:00,4,2018,6,"{'neg': 0.0, 'neu': 0.264, 'pos': 0.736, 'compound': 0.4199}",0.4199
1.01049e+18,The Russian Witch Hunt is Rigged!,73046,14082,2018-06-23 11:36:00,2018-06-23 19:36:00,2018-06-23,19:36:00,19,2018,6,"{'neg': 0.57, 'neu': 0.43, 'pos': 0.0, 'compound': -0.6476}",-0.6476
1.01049e+18,". Poll numbers plummet on the Democrat inspired and paid for Russian Witch Hunt. With all of the bias, lying and hate by the investigators, people want the investigators investigated. Much more will come out. A total scam and excuse for the Dems losing the Election!",74172,17380,2018-06-23 11:33:00,2018-06-23 19:33:00,2018-06-23,19:33:00,19,2018,6,"{'neg': 0.301, 'neu': 0.599, 'pos': 0.099, 'compound': -0.9151}",-0.9151
1.01048e+18,Steel is coming back fast! U.S. Steel is adding great capacity also. So are others.,43638,9495,2018-06-23 11:15:00,2018-06-23 19:15:00,2018-06-23,19:15:00,19,2018,6,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.6588}",0.6588
1.01032e+18,"Based on the Tariffs and Trade Barriers long placed on the U.S. &amp, its great companies and workers by the European Union, if these Tariffs and Barriers are not soon broken down and removed, we will be placing a % Tariff on all of their cars coming into the U.S. Build them here!",74412,15693,2018-06-23 00:34:00,2018-06-23 08:34:00,2018-06-23,08:34:00,8,2018,6,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.7873}",0.7873
1.01026e+18,"Our first duty, and our highest loyalty, is to the citizens of the United States. We will not rest until our border is secure, our citizens are safe, and we finally end the immigration crisis once and for all.",80498,19823,2018-06-22 20:23:00,2018-06-23 04:23:00,2018-06-23,04:23:00,4,2018,6,"{'neg': 0.082, 'neu': 0.684, 'pos': 0.233, 'compound': 0.7579}",0.7579
1.01017e+18,"Based on the Tariffs and Trade Barriers long placed on the U.S. and it great companies and workers by the European Union, if these Tariffs and Barriers are not soon broken down and removed, we will be placing a % Tariff on all of their cars coming into the U.S. Build them here!",55360,14415,2018-06-22 02:25:00,2018-06-22 10:25:00,2018-06-22,10:25:00,10,2018,6,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.7873}",0.7873
1.01013e+18,"Congressman Ron DeSantis, a top student at Yale and Harvard Law School, is running for Governor of the Great State of Florida. Ron is strong on Borders, tough on Crime &amp, big on Cutting Taxes - Loves our Military &amp, our Vets. He will be a Great Governor &amp, has my full Endorsement!",86341,20415,2018-06-22 11:58:00,2018-06-22 19:58:00,2018-06-22,19:58:00,19,2018,6,"{'neg': 0.097, 'neu': 0.611, 'pos': 0.292, 'compound': 0.9336}",0.9336
1.01013e+18,Congresswoman Martha Roby of Alabama has been a consistent and reliable vote for our Make America Great Again Agenda. She is in a Republican Primary run-off against a recent Nancy Pelosi voting Democrat. I fully endorse Martha for Alabama nd Congressional District!,46558,10863,2018-06-22 11:46:00,2018-06-22 19:46:00,2018-06-22,19:46:00,19,2018,6,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.7897}",0.7897
1.01012e+18,Governor Henry McMaster is a truly fine man who loves the People of South Carolina. He was one of my very early supporters and truly helped me to a Big South Carolina Victory. I will see you all in S.C on Monday and Vice President Pence will be there for Henry on Saturday!,48499,10374,2018-06-22 11:31:00,2018-06-22 19:31:00,2018-06-22,19:31:00,19,2018,6,"{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.9296}",0.9296
1.01012e+18,"Republicans should stop wasting their time on Immigration until after we elect more Senators and Congressmen/women in November. Dems are just playing games, have no intention of doing anything to solves this decades old problem. We can pass great legislation after the Red Wave!",76746,19155,2018-06-22 11:06:00,2018-06-22 19:06:00,2018-06-22,19:06:00,19,2018,6,"{'neg': 0.183, 'neu': 0.672, 'pos': 0.145, 'compound': -0.2714}",-0.2714
1.01012e+18,"Elect more Republicans in November and we will pass the finest, fairest and most comprehensive Immigration Bills anywhere in the world. Right now we have the dumbest and the worst. Dems are doing nothing but Obstructing. Remember their motto, RESIST! Ours is PRODUCE!",90445,24168,2018-06-22 11:00:00,2018-06-22 19:00:00,2018-06-22,19:00:00,19,2018,6,"{'neg': 0.113, 'neu': 0.852, 'pos': 0.035, 'compound': -0.5629}",-0.5629
1.01011e+18,"Even if we get % Republican votes in the Senate, we need Democrat votes to get a much needed Immigration Bill - &amp, the Dems are Obstructionists who won’t give votes for political reasons &amp, because they don’t care about Crime coming from Border! So we need to elect more R’s!",66461,16320,2018-06-22 10:54:00,2018-06-22 18:54:00,2018-06-22,18:54:00,18,2018,6,"{'neg': 0.077, 'neu': 0.863, 'pos': 0.06, 'compound': -0.2225}",-0.2225
1.01011e+18,"Our great Judge Jeanine Pirro is out with a new book, “Liars, Leakers and Liberals, the Case Against the Anti-Trump Conspiracy,” which is fantastic. Go get it!",75704,16111,2018-06-22 10:41:00,2018-06-22 18:41:00,2018-06-22,18:41:00,18,2018,6,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.8398}",0.8398
1.00994e+18,"You cannot pass legislation on immigration whether it be for safety and security or any other reason including “heart,” without getting Dem votes. Problem is, they don’t care about security and R’s do. Zero Dems voted to support the Goodlatte Bill. They won’t vote for anything!",71336,18698,2018-06-21 23:07:00,2018-06-22 07:07:00,2018-06-22,07:07:00,7,2018,6,"{'neg': 0.048, 'neu': 0.708, 'pos': 0.244, 'compound': 0.8777}",0.8777
1.00993e+18,"We have to maintain strong borders or we will no longer have a country that we can be proud of – and if we show any weakness, millions of people will journey into our country.",123487,25855,2018-06-21 22:40:00,2018-06-22 06:40:00,2018-06-22,06:40:00,6,2018,6,"{'neg': 0.124, 'neu': 0.718, 'pos': 0.158, 'compound': 0.34}",0.34
1.00992e+18,"“I REALLY DON’T CARE, DO U?” written on the back of Melania’s jacket, refers to the Fake News Media. Melania has learned how dishonest they are, and she truly no longer cares!",134922,32245,2018-06-21 21:51:00,2018-06-22 05:51:00,2018-06-22,05:51:00,5,2018,6,"{'neg': 0.195, 'neu': 0.564, 'pos': 0.241, 'compound': 0.4766}",0.4766
1.0099e+18,I was thrilled to be back in Minnesota for a roundtable with hardworking American Patriots. Thank you!,44163,7987,2018-06-21 20:45:00,2018-06-22 04:45:00,2018-06-22,04:45:00,4,2018,6,"{'neg': 0.0, 'neu': 0.695, 'pos': 0.305, 'compound': 0.69}",0.69
1.0099e+18,"""""""The real big story that affects everybody in America is the success of 's TAX CUT package and what it's done for our economy...” """,40403,9239,2018-06-21 20:25:00,2018-06-22 04:25:00,2018-06-22,04:25:00,4,2018,6,"{'neg': 0.099, 'neu': 0.771, 'pos': 0.13, 'compound': 0.2185}",0.2185
1.00964e+18,ALL-TIME RECORD OPTIMISM!,63670,14776,2018-06-21 03:51:00,2018-06-21 11:51:00,2018-06-21,11:51:00,11,2018,6,"{'neg': 0.0, 'neu': 0.345, 'pos': 0.655, 'compound': 0.5848}",0.5848
1.00964e+18,"Just returning from the Great State of Minnesota where we had an incredible rally with ,000 people, and at least ,000 who could not get in - I will return! Congratulations to who is loved and respected in Minnesota!",74681,13409,2018-06-21 03:24:00,2018-06-21 11:24:00,2018-06-21,11:24:00,11,2018,6,"{'neg': 0.0, 'neu': 0.679, 'pos': 0.321, 'compound': 0.9484}",0.9484
1.0096e+18,"Thank you Duluth, Minnesota. Together, we are MAKING AMERICA GREAT AGAIN!",61972,13008,2018-06-21 01:01:00,2018-06-21 09:01:00,2018-06-21,09:01:00,9,2018,6,"{'neg': 0.0, 'neu': 0.541, 'pos': 0.459, 'compound': 0.8236}",0.8236
1.00958e+18,"So sorry, people wanting to get into the already packed arena - I LOVE YOU ALL!",79463,16958,2018-06-20 23:30:00,2018-06-21 07:30:00,2018-06-21,07:30:00,7,2018,6,"{'neg': 0.085, 'neu': 0.638, 'pos': 0.278, 'compound': 0.684}",0.684
