id,cleaned_text,favorites,retweets,date,date_new,date_part,time_part,hour,year,month,cleaned_text2,emoji_free_tweets,url_free_tweets
8.84212e+17,"the fact that president putin and i discussed a cyber security unit  doesn't mean i think it can happen. it can't-but a ceasefire can,&amp, did!",75835,15594,2017-10-07 00:45:00,2017-10-07 08:45:00,2017-10-07,08:45:00,8,2017,10,the fact that president putin and i discussed a cyber security unit doesnt mean i think it can happen it cantbut a ceasefire canamp did,"the fact that president putin and i discussed a cyber security unit doesn't mean i think it can happen. it can't-but a ceasefire can,&amp, did!","the fact that president putin and i discussed a cyber security unit doesn't mean i think it can happen. it can't-but a ceasefire can,&amp, did!"
8.84143e+17,syrian ceasefire seems to be holding. many lives can be saved. came out of meeting. good!,83120,15825,2017-09-07 20:09:00,2017-09-08 04:09:00,2017-09-08,04:09:00,4,2017,9,syrian ceasefire seems to be holding many lives can be saved came out of meeting good,syrian ceasefire seems to be holding. many lives can be saved. came out of meeting. good!,syrian ceasefire seems to be holding. many lives can be saved. came out of meeting. good!
8.84142e+17,"""for years, even as a """"civilian,"""" i listened as republicans pushed the repeal and replace of obamacare. now they finally have their chance!""",92026,21123,2017-09-07 20:07:00,2017-09-08 04:07:00,2017-09-08,04:07:00,4,2017,9,for years even as a civilian i listened as republicans pushed the repeal and replace of obamacare now they finally have their chance,"""for years, even as a """"civilian,"""" i listened as republicans pushed the repeal and replace of obamacare. now they finally have their chance!""","""for years, even as a """"civilian,"""" i listened as republicans pushed the repeal and replace of obamacare. now they finally have their chance!"""
8.84034e+17,make america great again! ,82416,19696,2017-09-07 12:57:00,2017-09-07 20:57:00,2017-09-07,20:57:00,20,2017,9,make america great again,make america great again!,make america great again!
8.84027e+17,"sanctions were not discussed at my meeting with president putin. nothing will be done until the ukrainian &amp, syrian problems are solved!",69017,15620,2017-09-07 12:31:00,2017-09-07 20:31:00,2017-09-07,20:31:00,20,2017,9,sanctions were not discussed at my meeting with president putin nothing will be done until the ukrainian amp syrian problems are solved,"sanctions were not discussed at my meeting with president putin. nothing will be done until the ukrainian &amp, syrian problems are solved!","sanctions were not discussed at my meeting with president putin. nothing will be done until the ukrainian &amp, syrian problems are solved!"
8.84021e+17,...have it. fake news said 17 intel agencies when actually 4 (had to apologize). why did obama do nothing when he had info before election?,73925,15862,2017-09-07 12:06:00,2017-09-07 20:06:00,2017-09-07,20:06:00,20,2017,9,have it fake news said  intel agencies when actually  had to apologize why did obama do nothing when he had info before election,...have it. fake news said 17 intel agencies when actually 4 (had to apologize). why did obama do nothing when he had info before election?,...have it. fake news said 17 intel agencies when actually 4 (had to apologize). why did obama do nothing when he had info before election?
8.84019e+17,"...and safe. questions were asked about why the cia &amp, fbi had to ask the dnc 13 times for their server, and were rejected, still don't....",65381,14874,2017-09-07 11:57:00,2017-09-07 19:57:00,2017-09-07,19:57:00,19,2017,9,and safe questions were asked about why the cia amp fbi had to ask the dnc  times for their server and were rejected still dont,"...and safe. questions were asked about why the cia &amp, fbi had to ask the dnc 13 times for their server, and were rejected, still don't....","...and safe. questions were asked about why the cia &amp, fbi had to ask the dnc 13 times for their server, and were rejected, still don't...."
8.84017e+17,"putin &amp, i discussed forming an impenetrable cyber security unit    so that election hacking, &amp, many other negative things, will be guarded..",71558,19576,2017-09-07 11:50:00,2017-09-07 19:50:00,2017-09-07,19:50:00,19,2017,9,putin amp i discussed forming an impenetrable cyber security unit so that election hacking amp many other negative things will be guarded,"putin &amp, i discussed forming an impenetrable cyber security unit so that election hacking, &amp, many other negative things, will be guarded..","putin &amp, i discussed forming an impenetrable cyber security unit so that election hacking, &amp, many other negative things, will be guarded.."
8.84014e+17,...we negotiated a ceasefire in parts of syria which will save lives. now it is time to move forward in working constructively with russia!,80783,17826,2017-09-07 11:37:00,2017-09-07 19:37:00,2017-09-07,19:37:00,19,2017,9,we negotiated a ceasefire in parts of syria which will save lives now it is time to move forward in working constructively with russia,...we negotiated a ceasefire in parts of syria which will save lives. now it is time to move forward in working constructively with russia!,...we negotiated a ceasefire in parts of syria which will save lives. now it is time to move forward in working constructively with russia!
8.84012e+17,i strongly pressed president putin twice about russian meddling in our election. he vehemently denied it. i've already given my opinion.....,69505,15174,2017-09-07 11:31:00,2017-09-07 19:31:00,2017-09-07,19:31:00,19,2017,9,i strongly pressed president putin twice about russian meddling in our election he vehemently denied it ive already given my opinion,i strongly pressed president putin twice about russian meddling in our election. he vehemently denied it. i've already given my opinion.....,i strongly pressed president putin twice about russian meddling in our election. he vehemently denied it. i've already given my opinion.....
8.84008e+17,the g 20 summit was a great success for the u.s. - explained that the u.s. must fix the many bad trade deals it has made. will get done!,67816,13388,2017-09-07 11:15:00,2017-09-07 19:15:00,2017-09-07,19:15:00,19,2017,9,the g  summit was a great success for the us  explained that the us must fix the many bad trade deals it has made will get done,the g 20 summit was a great success for the u.s. - explained that the u.s. must fix the many bad trade deals it has made. will get done!,the g 20 summit was a great success for the u.s. - explained that the u.s. must fix the many bad trade deals it has made. will get done!
8.83761e+17,"leaving hamburg for washington, d.c. and the wh. just left china’s president xi where we had an excellent meeting on trade &amp, north korea.",82384,14408,2017-08-07 18:55:00,2017-08-08 02:55:00,2017-08-08,02:55:00,2,2017,8,leaving hamburg for washington dc and the wh just left china’s president xi where we had an excellent meeting on trade amp north korea,"leaving hamburg for washington, d.c. and the wh. just left china’s president xi where we had an excellent meeting on trade &amp, north korea.","leaving hamburg for washington, d.c. and the wh. just left china’s president xi where we had an excellent meeting on trade &amp, north korea."
8.8376e+17,"law enforcement &amp, military did a spectacular job in hamburg. everybody felt totally safe despite the anarchists. @polizeihamburg #g20summit",76991,15092,2017-08-07 18:50:00,2017-08-08 02:50:00,2017-08-08,02:50:00,2,2017,8,law enforcement amp military did a spectacular job in hamburg everybody felt totally safe despite the anarchists polizeihamburg ,"law enforcement &amp, military did a spectacular job in hamburg. everybody felt totally safe despite the anarchists. @polizeihamburg #g20summit","law enforcement &amp, military did a spectacular job in hamburg. everybody felt totally safe despite the anarchists. @polizeihamburg #g20summit"
8.83753e+17,the #g20summit was a wonderful success and carried out beautifully by chancellor angela merkel. thank you!,72648,12263,2017-08-07 18:20:00,2017-08-08 02:20:00,2017-08-08,02:20:00,2,2017,8,the  was a wonderful success and carried out beautifully by chancellor angela merkel thank you,the #g20summit was a wonderful success and carried out beautifully by chancellor angela merkel. thank you!,the #g20summit was a wonderful success and carried out beautifully by chancellor angela merkel. thank you!
